cell_line_id,cell_line_name,drug_row,drug_col,synergy_loewe,drug_row_smiles,drug_col_smiles
ACH-000579,UACC-257,Darinaparsin,TCS 401,11.4577510434842,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCNC2
ACH-000579,UACC-257,CHEMBL277800,amifostine,-3.22093032905727,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,NCCCNCCSP(=O)(O)O
ACH-000579,UACC-257,Vismodegib,paclitaxel,-5.70562892270661,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
ACH-000579,UACC-257,Vismodegib,Co-V,0.375732993799975,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,OCC1OC(n2cnc3c2NC=NC[C@H]3O)CC1O
ACH-000579,UACC-257,Bendamustine hydrochloride,CHEMBL277800,-1.00692175288764,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000579,UACC-257,Bendamustine hydrochloride,thalidomide,-4.4386982852668,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
ACH-000579,UACC-257,Dasatinib,GSK0660,-4.96167045526988,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC
ACH-000579,UACC-257,1032350-13-2,GSK0660,-4.55634760079357,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC
ACH-000579,UACC-257,CABAZITAXEL,Vismodegib,-6.72070728443438,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
ACH-000579,UACC-257,Triethylenemelamine,amifostine,-29.9835178039348,C1CN1c1nc(N2CC2)nc(N2CC2)n1,NCCCNCCSP(=O)(O)O
ACH-000579,UACC-257,dacarbazine,122111-05-1,-0.0217505464021033,CN(C)/N=N/c1nc[nH]c1C(N)=O,Nc1ccn([C@H]2O[C@H](CO)[C@H](O)C2(F)F)c(=O)n1
ACH-000579,UACC-257,Bendamustine hydrochloride,55-86-7,-10.5145724223144,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CN(CCCl)CCCl
ACH-000579,UACC-257,Vismodegib,761439-42-3,6.52938958439868,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000579,UACC-257,Bexarotene,SNS-314,12.9747390991838,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000579,UACC-257,Crizotinib,EXEMESTANE,-0.346621420538315,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
ACH-000579,UACC-257,thiotepa,122111-05-1,-4.67335205502307,S=P(N1CC1)(N1CC1)N1CC1,Nc1ccn([C@H]2O[C@H](CO)[C@H](O)C2(F)F)c(=O)n1
ACH-000579,UACC-257,Bendamustine hydrochloride,Antibiotic AY 22989,-1.37533813760422,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
ACH-000579,UACC-257,BI-78D3,Vismodegib,-16.000864214662,O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
ACH-000579,UACC-257,EXEMESTANE,ifosfamide,-13.776801178015,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,O=P1(NCCCl)OCCCN1CCCl
ACH-000579,UACC-257,Dasatinib,Ku-0063794,-14.5667125026829,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CO
ACH-000579,UACC-257,XL147,438190-29-5,-9.64044062738867,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,O=C1NC(=O)/C(=C/c2cccc(C(F)(F)F)c2)S1
ACH-000579,UACC-257,Vemurafenib,55-86-7,-15.8443375270971,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CN(CCCl)CCCl
ACH-000579,UACC-257,122111-05-1,Eloxatin (TN) (Sanofi Synthelab),-2.34760276400172,Nc1ccn([C@H]2O[C@H](CO)[C@H](O)C2(F)F)c(=O)n1,N[C@@H]1CCCC[C@H]1N
ACH-000579,UACC-257,Imatinib,paclitaxel,-17.1484800803591,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
ACH-000579,UACC-257,Carboplatinum,Imatinib,0.591546549364845,O=C([O-])C1(C(=O)[O-])CCC1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
ACH-000579,UACC-257,IMD-0354,GW2580,6.81074049513645,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1
ACH-000579,UACC-257,IMD-0354,Fludarabine,2.98000644161275,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ACH-000579,UACC-257,TCS JNK 5a,SNS-314,6.39723997199303,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000579,UACC-257,Ruxolitinib,158798-73-3,-1.60550276390937,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
ACH-000579,UACC-257,Imatinib,Trisenox,-20.7058443550354,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,[As+3]
ACH-000579,UACC-257,EXEMESTANE,Erlotinib hydrochloride,2.62959155635961,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
ACH-000579,UACC-257,CYTARABINE HYDROCHLORIDE,55-86-7,-1.92867965047885,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CN(CCCl)CCCl
ACH-000579,UACC-257,Ruxolitinib,Pazopanib hydrochloride,8.1080048763068,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
ACH-000579,UACC-257,Ruxolitinib,su6656,3.46795981442424,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2
ACH-000579,UACC-257,55-86-7,Eloxatin (TN) (Sanofi Synthelab),1.16690600120529,CN(CCCl)CCCl,N[C@@H]1CCCC[C@H]1N
ACH-000579,UACC-257,Vismodegib,QS11,-18.1835436894375,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,OC[C@H](Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1
ACH-000579,UACC-257,XL147,dorsomorphin,6.31796395532453,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
ACH-000579,UACC-257,Nutlin-3,761439-42-3,6.67897744227296,COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000579,UACC-257,CHEMBL277800,NSC733504,-5.78673765767912,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
ACH-000579,UACC-257,Triethylenemelamine,Eloxatin (TN) (Sanofi Synthelab),-6.51810194992476,C1CN1c1nc(N2CC2)nc(N2CC2)n1,N[C@@H]1CCCC[C@H]1N
ACH-000579,UACC-257,Ruxolitinib,Dasatinib,-15.7606926255535,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ACH-000579,UACC-257,Ruxolitinib,Vismodegib,-1.32362156543679,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
ACH-000579,UACC-257,Tozasertib,Darinaparsin,12.3730183405031,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
ACH-000579,UACC-257,7-Ethyl-10-hydroxycamptothecin,55-86-7,1.19323470885888,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CN(CCCl)CCCl
ACH-000579,UACC-257,docetaxel,Dasatinib,0.434594357117981,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ACH-000579,UACC-257,VX-702,Darinaparsin,-1.58619643386784,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
ACH-000579,UACC-257,Vismodegib,Uramustine,-2.88446943626678,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1
ACH-000579,UACC-257,Tipifarnib,761439-42-3,13.2122412885962,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000579,UACC-257,IMD-0354,XL147,-4.55451429273654,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1
ACH-000579,UACC-257,IMD-0354,Bexarotene,7.39728682453048,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
ACH-000579,UACC-257,1032350-13-2,Tanespimycin,0.351549519905745,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
ACH-000579,UACC-257,Darinaparsin,Pioglitazone,11.7072127601157,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
ACH-000579,UACC-257,219580-11-7,761439-42-3,-23.7016703931782,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000579,UACC-257,112648-68-7,761439-42-3,3.21227071321622,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000579,UACC-257,gemcitabine,Darinaparsin,1.8123415550826,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
ACH-000579,UACC-257,IMD-0354,GW9662,8.06422903892584,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl
ACH-000579,UACC-257,Ruxolitinib,Sorafenib,-16.6691431386515,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
ACH-000579,UACC-257,Vinblastine sulfate,CHEMBL277800,-0.289497054036583,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000579,UACC-257,Pazopanib hydrochloride,55-86-7,-6.61788914683629,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CN(CCCl)CCCl
ACH-000579,UACC-257,XL147,Tipifarnib,-4.73348621395752,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
ACH-000579,UACC-257,761439-42-3,KU-55933,3.46445003031071,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1
ACH-000579,UACC-257,Tideglusib,SNS-314,12.0222370023566,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000579,UACC-257,Dasatinib,Lapatinib,-0.839034761254914,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
ACH-000579,UACC-257,XL147,Ku-0063794,19.4395931213252,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CO
ACH-000579,UACC-257,IMD-0354,PF-562271,-0.190052431450094,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O
ACH-000579,UACC-257,7803-88-5,CHEMBL277800,-2.40099194655156,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
ACH-000579,UACC-257,CYTARABINE HYDROCHLORIDE,Triethylenemelamine,-0.746733091496019,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,C1CN1c1nc(N2CC2)nc(N2CC2)n1
ACH-000587,NCI-H1975,AZD5582,AZD6738,-4.8200666578648,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)C1CCCCC1,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1
ACH-000587,NCI-H1975,41575-94-4,AZD6738,4.22658985771706,O=C([O-])C1(C(=O)[O-])CCC1,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1
ACH-000589,NCI-H1437,Carboplatin Paclitaxel,AZD6738,-10.9365608358785,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1
ACH-000614,RVH-421,Ruxolitinib,841290-80-0,8.58105906930749,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC
ACH-000614,RVH-421,IMD-0354,nilutamide,-13.9433288493806,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
ACH-000614,RVH-421,Darinaparsin,Lenalidomide,7.38887427424098,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
ACH-000614,RVH-421,Fludarabine,SNS-314,2.3821670107906,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000614,RVH-421,IMD-0354,Erlotinib,14.4017383624696,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
ACH-000614,RVH-421,TCS JNK 5a,761439-42-3,-4.27002604366144,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000614,RVH-421,PF-562271,SNS-314,3.23418329309547,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000614,RVH-421,1032350-13-2,ZM 336372,-10.1366634680109,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1
ACH-000614,RVH-421,Decitabine,761439-42-3,6.61304742293145,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000614,RVH-421,Lenalidomide,761439-42-3,-0.16655255765235,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000614,RVH-421,SNS-314,EMBELIN,7.8690148511774,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
ACH-000614,RVH-421,XL147,SNS-032,-5.0322698508367,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1
ACH-000614,RVH-421,1032350-13-2,dorsomorphin,-12.3901167816068,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
ACH-000614,RVH-421,Vismodegib,PF-04217903,-11.392758271496,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1
ACH-000614,RVH-421,1032350-13-2,Erlotinib,-19.2478571589957,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
ACH-000614,RVH-421,Bortezomib,SNS-314,-9.25902289896434,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000614,RVH-421,Lestaurtinib,761439-42-3,11.918968305312,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ACH-000614,RVH-421,1032350-13-2,XL147,-2.47630115955763,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1
ACH-000614,RVH-421,etoposide,Darinaparsin,0.558305467393972,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
ACH-000614,RVH-421,VX-702,Dasatinib,9.79555924575442,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ACH-000614,RVH-421,IMD-0354,SNS-032,-11.1578411014495,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1
ACH-000614,RVH-421,IMD-0354,TCS JNK 5a,-9.40262507927186,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2
ACH-000614,RVH-421,temozolomide,SNS-314,13.6272327721032,Cn1nnc2c(C(N)=O)ncn2c1=O,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1
ACH-000614,RVH-421,915019-65-7,XL147,-6.87037963849242,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1
ACH-000614,RVH-421,Ruxolitinib,Nilotinib,-7.49540781507424,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
ACH-000614,RVH-421,Elesclomol,761439-42-3,8.08649716229418,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
